3.2451e+12	1.86955e-13	2.14737e-13	5.20967e-13	5.22113e-13	5.23886e-13	5.25031e-13	6.62506e-13	5.901e-13
3.26551e+12	1.88649e-13	2.16427e-13	5.28018e-13	5.29583e-13	5.30952e-13	5.32517e-13	6.7151e-13	5.98759e-13
3.28592e+12	1.90695e-13	2.18402e-13	5.36066e-13	5.38103e-13	5.39001e-13	5.41037e-13	6.81552e-13	6.08593e-13
3.30633e+12	1.93169e-13	2.20744e-13	5.45284e-13	5.47847e-13	5.48211e-13	5.50774e-13	6.9291e-13	6.19858e-13
3.32674e+12	1.96141e-13	2.23534e-13	5.55832e-13	5.58977e-13	5.58746e-13	5.61891e-13	7.05861e-13	6.32801e-13
3.34715e+12	1.99673e-13	2.26842e-13	5.67846e-13	5.71627e-13	5.70747e-13	5.74529e-13	7.20662e-13	6.47655e-13
3.36756e+12	2.03819e-13	2.30731e-13	5.81434e-13	5.85905e-13	5.84328e-13	5.888e-13	7.37545e-13	6.64622e-13
3.38797e+12	2.08617e-13	2.35248e-13	5.96668e-13	6.01881e-13	5.99568e-13	6.04781e-13	7.56702e-13	6.83867e-13
3.40838e+12	2.14089e-13	2.40425e-13	6.13581e-13	6.19583e-13	6.16502e-13	6.22504e-13	7.78276e-13	7.05507e-13
3.42879e+12	2.20238e-13	2.46273e-13	6.32157e-13	6.38991e-13	6.35121e-13	6.41955e-13	8.02353e-13	7.29598e-13
3.4492e+12	2.27046e-13	2.52782e-13	6.52333e-13	6.60035e-13	6.55365e-13	6.63067e-13	8.28947e-13	7.56135e-13
3.4696e+12	2.34473e-13	2.59922e-13	6.73991e-13	6.82592e-13	6.77117e-13	6.85718e-13	8.57998e-13	7.85035e-13
3.49001e+12	2.42458e-13	2.67635e-13	6.9696e-13	7.06483e-13	7.00208e-13	7.09731e-13	8.89365e-13	8.16145e-13
3.51042e+12	2.50917e-13	2.75844e-13	7.21019e-13	7.3148e-13	7.24413e-13	7.34874e-13	9.22827e-13	8.49233e-13
3.53083e+12	2.59748e-13	2.84451e-13	7.45899e-13	7.57305e-13	7.4946e-13	7.60866e-13	9.58084e-13	8.83997e-13
3.55124e+12	2.68835e-13	2.9334e-13	7.71294e-13	7.83644e-13	7.75034e-13	7.87384e-13	9.94766e-13	9.20071e-13
3.57165e+12	2.7805e-13	3.0238e-13	7.96866e-13	8.1015e-13	8.00789e-13	8.14073e-13	1.03244e-12	9.57036e-13
3.59206e+12	2.87259e-13	3.11436e-13	8.22264e-13	8.36463e-13	8.26361e-13	8.4056e-13	1.07064e-12	9.94438e-13
3.61247e+12	2.96329e-13	3.20369e-13	8.47135e-13	8.62223e-13	8.51381e-13	8.66469e-13	1.10887e-12	1.03181e-12
3.63288e+12	3.05136e-13	3.29046e-13	8.71144e-13	8.87084e-13	8.75498e-13	8.91437e-13	1.14663e-12	1.06867e-12
3.65329e+12	3.1357e-13	3.37349e-13	8.93988e-13	9.10734e-13	8.98389e-13	9.15135e-13	1.18345e-12	1.10459e-12
3.6737e+12	3.2154e-13	3.45176e-13	9.15413e-13	9.32913e-13	9.19782e-13	9.37282e-13	1.21891e-12	1.13916e-12
3.69411e+12	3.28981e-13	3.52454e-13	9.35233e-13	9.53425e-13	9.3947e-13	9.57662e-13	1.25265e-12	1.17207e-12
3.71452e+12	3.35861e-13	3.59137e-13	9.53336e-13	9.72151e-13	9.5732e-13	9.76135e-13	1.2844e-12	1.20306e-12
3.73493e+12	3.42177e-13	3.65215e-13	9.69697e-13	9.8906e-13	9.73289e-13	9.92652e-13	1.314e-12	1.23199e-12
3.75534e+12	3.47961e-13	3.70711e-13	9.8438e-13	1.00421e-12	9.87424e-13	1.00725e-12	1.34139e-12	1.25882e-12
3.77575e+12	3.53276e-13	3.7568e-13	9.97537e-13	1.01774e-12	9.9986e-13	1.02006e-12	1.36664e-12	1.28362e-12
3.79616e+12	3.58215e-13	3.8021e-13	1.0094e-12	1.02988e-12	1.01082e-12	1.0313e-12	1.38991e-12	1.30654e-12
3.81657e+12	3.62891e-13	3.84412e-13	1.02027e-12	1.04093e-12	1.0206e-12	1.04126e-12	1.41147e-12	1.32783e-12
3.83697e+12	3.67437e-13	3.88417e-13	1.03052e-12	1.05125e-12	1.02956e-12	1.05029e-12	1.43166e-12	1.34783e-12
3.85738e+12	3.71992e-13	3.92365e-13	1.04054e-12	1.06123e-12	1.03809e-12	1.05879e-12	1.4509e-12	1.36692e-12
3.87779e+12	3.76695e-13	3.964e-13	1.05074e-12	1.07128e-12	1.04663e-12	1.06717e-12	1.46961e-12	1.38549e-12
3.8982e+12	3.8168e-13	4.00658e-13	1.06155e-12	1.08182e-12	1.05559e-12	1.07587e-12	1.48824e-12	1.40396e-12
3.91861e+12	3.87062e-13	4.05261e-13	1.07336e-12	1.09325e-12	1.06541e-12	1.08529e-12	1.50722e-12	1.42273e-12
3.93902e+12	3.92938e-13	4.10313e-13	1.08655e-12	1.10592e-12	1.07645e-12	1.09583e-12	1.52693e-12	1.44216e-12
